X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
-17.4260449678347,14.7609585889378,"4818848418",node,13,,pharmacy,,,,,"70940288",,,,270f41903fbc4597b4636ab42c2e9fc8,,,,,,,"2",,2019/06/04 23:07:30,Alhadia,,mapman44,,,,,pharmacy,
-16.4909265736418,16.020581861579,"2106471517",node,17,,pharmacy,,,,,"14617228",,,,ad9290c090084783bd06c894f1bbe395,,,,"bing;survey",,,"2",,2013/01/12 00:16:58,PHARMACIE DU FLEUVE,,MisterBass,,,,no,,
-17.4047321349973,14.7526976366271,"4485775392",node,13,,clinic,,,,,"71224078",,,,e533097d65cb4ad1956645dcdd0d9d6c,,,,,,,"4",,2019/06/13 16:06:45,Centre de santé Technopole,,mapman44,,,,,clinic,
-16.2711651423728,12.5850883580037,"3900572010",node,6,,pharmacy,,,,,"36054647",,,,398feb583aca4c34aab85f78749e373b,,,,,,,"1",,2015/12/19 21:29:15,,,SeverinGeo,,,,,,
,,"214818118",way,13,,clinic,,,,,"67402815",,,,cfe910134f504b8b8fdf38a8afb677c9,,,,bing,,,"3",,2019/02/20 18:36:43,Poste de Santé Sor Daga,,baba_sigmatiq,,,,,,
-17.4725656200951,14.702749624159,"7181950987",node,10,,clinic,,,,,"80488622",,,,1974bdfe8b474f07b2eeaccf0fc92d35,,,,,,,"1",,2020/02/03 16:03:13,Centre d'imagerie médicale de Mermoz,,Babacar Diop,,,,,,
-17.3561076250403,14.7577374235482,"4711767191",node,17,,hospital,,,,,"71224611",,,,b64d244c548c436da22589569747947b,,,,"bing;osmose",,,"2",,2019/06/13 16:23:01,Maternité taif ingrid renard,,mapman44,,,,,hospital,
-16.8906862742578,14.7656892512699,"2083152221",node,13,,doctors,,,,,"14411183",,,,41121e9c0e6849b18c5bdb76466fe3c7,,24/7,,,,,"1",,2012/12/26 11:51:30,Infirmerie,,osmapaw,,,,,,
-17.4629428599757,14.7161622617982,"3525591222",node,10,,dentist,,,,,"31251683",,,,f276acc7420140268754c0cba766fed1,,,,,,,"1",,2015/05/18 11:00:44,Kakéli,,diawaralaye,,,,,,
,,"350933016",way,10,,clinic,,,,,"62971700",,,,08e91a3157734f7dbc4ccceade9294be,,,,,,,"2",,2018/09/27 09:50:22,Maternite,,Jean-Marc Liotier,,,,,,
-15.8830163054898,14.861018480081,"5242454555",node,10,,pharmacy,,,,,"53996466",,,,377a8139703e49ce8cfb658187ecafd4,,,,,,,"1",,2017/11/22 09:57:32,Pharmacie Touba Mosquée,,Lamine Ndiaye,,,,,,
-17.4502943166298,14.675531991993,"6699342785",node,10,,doctors,,,,,"73227362",,,,588e8c5e70c14176b9ab79a53b317af1,,,,,,,"1",,2019/08/10 19:06:12,Plateau Médical Médina Rue 6,,juanmi07,,,,,,
-17.4569785491346,14.6788559195155,"2178597726",node,17,,pharmacy,,,,,"67939678",,,,7b0ef91c2a244e74aae85305970e5608,,,,bing,,,"5",,2019/03/08 20:50:25,Pharmacie Soumbedioune,,SelfishSeahorse,,,,no,,
,,"416689843",way,13,,hospital,,,Head Nurse Mamadou Toure,,"39196912",,,,b434e719710a4172a7a25dd9f7120d95,,,,,,,"1",,2016/05/09 17:43:46,Thiabedji Health Post,,mcstrlln,,,,,,
-17.4874886766862,14.7188432973473,"3452184774",node,10,,doctors,,,,,"30167074",,,,0dc2fd04e7034f708a82d378f78b6b76,,,,,,,"1",,2015/04/12 16:35:01,Cabinet Médical Marose,,SeverinGeo,,,,,,
-17.4558751554008,14.7512055740432,"6434340586",node,13,,pharmacy,,,,,"70940288",,,,d054dddf1536462c83c9f002a9fd1b6b,,,,,,,"2",,2019/06/04 23:07:30,Pharmacie Keur Damel,,mapman44,,,,,pharmacy,
-16.370863102937,15.971753671375,"6630803892",node,51,,doctors,,Village de Ngué Ngalalh Peulh,Ministère de la santé et de l'action sociale,powered_pump,"72455444",no,,,99141cd6637040a3b89f9b898d6c7019,,"Mo-Fr 09:00-18:00; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de Santé Ngué Gallakh Peulh,,mueschel,True,,,False,doctor,public
,,"353689548",way,13,,dentist,,,,,"71224527",,,,bd30d0adc42745f782b3f82f6889d877,,,,,,,"2",,2019/06/13 16:20:37,CABINET DENTAIRE,,mapman44,,,,,dentist,
-17.4561975233968,14.7446390234589,"4039215892",node,10,,pharmacy,,,,,"65591569",,,,befe791d60a24f7d8713bdef3c5f7ac3,,,,,,,"2",,2018/12/18 19:44:31,Pharmacie Sainte-Face,,mumblin,,,,,,
-16.4578039745091,14.6983237278263,"6335916571",node,17,,doctors,,,,,"68106147",,,,223044e5e4014c02bb5bb16347369f22,,Mo-Fr 07:00-18:00,,,,,"1",,2019/03/13 16:32:55,Keur Soeur,,cheikhounacasset,limited,,,,,
,,"505328662",way,13,,doctors,,,,,"50062937",,,,ee13d3966bd64022b598481873aee0b7,,,,bing,,,"1",,2017/07/05 16:34:29,cabinet médical gynécologie,,boiro,,,,,,
-17.4563094218042,14.7415229671352,"2179686974",node,10,,pharmacy,,,,,"15207721",,,,1308e0e4e2904e5e8986128ab020b3c1,,,,,,,"1",,2013/03/01 11:17:15,,,Sheikhu,,,,no,,
,,"481101012",way,10,,doctors,,,,,"68404087",,,,e1f0cd3429c0469abdd4ee8bb817ff2e,,,,,,,"3",,2019/03/22 09:57:18,Case de Santé de Darou Salam,,Jean-Marc Liotier,,,,,,
-17.452592718299,14.7269467536974,"5034596522",node,6,,pharmacy,,,,,"51110877",,,,1ab4b83977e1440d9494eee28558d417,,,,,,,"1",,2017/08/14 13:07:43,,,ALY CISSE UGBSL,,,,,,
,,"401500578",way,13,,clinic,,,,,"70940288",,,,9c10ed05001b43caaad051d10cf01d17,,,,,,,"2",,2019/06/04 23:07:30,Centre Médico-Social KeurOumoul Mouminina,,mapman44,,,,,clinic,
-17.4608126831032,14.7329126571002,"4021722789",node,20,,clinic,cardiology,,,,"68225132",,,,19c2b24b47964b00a6ca8301db6f0364,,,,,,,"2",yes,2019/03/17 10:56:39,Elok - cardiologie,,thetornado76,,,,,clinic,
-17.240902640691,14.7446331561267,"7181849085",node,10,,doctors,,,,,"80486356",,,,219cc0366f2b437ba7d9b2db3e011524,,,,,,,"1",,2020/02/03 15:06:24,Cabinet du Tradipraticien,,Babacar Diop,,,,,,
-17.4871364691148,14.7177470282312,"5238216587",node,10,,pharmacy,,,,,"53928972",,,,4df6a42392ae4a18930bb73d7e9e1dd3,,,,,,,"1",,2017/11/19 17:41:08,Pharmacie Ouakam,,Aminata DIAGNE,,,,,,
-17.3860067118506,14.7706255216868,"4887973530",node,10,,pharmacy,,,,,"49138777",,,,a3c588226dc04fceaf1f05cec8564eb6,,,,,,,"1",,2017/05/31 14:59:19,Pharmacie Oumar Sylla,,Badji Pape Moussa,,,,,,
-16.2665978433336,15.8738189279624,"6630761187",node,55,,doctors,,Ndabé Sow,Ministère de la santé et de l'action sociale,well,"72455444",unknown,,,4f8df1a5b3d249f58efb0f9fa0c30cc0,,"Mo-Fr 09:00-18:00; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de santé de Ndabé Sow,"1",mueschel,False,,,False,doctor,public
-17.1858734347001,14.8010054782821,"5347149064",node,10,,hospital,,,,,"55551626",,,,b69334f81746439786931c179ded58cd,,,,,,,"1",,2018/01/18 14:44:44,Maternite de Bambilor,,Lamine Ndiaye,,,,,,
-17.0146980404525,14.440853036189,"4864033895",node,10,,pharmacy,,,,,"48819261",,,,9ca89dcf9e644422bb8581fdff1c68fe,,,,,,,"1",,2017/05/19 11:39:13,Pharmacie SALY,,samjulo,,,,,,
-17.4556399591978,14.7167645853603,"4076047642",node,10,,pharmacy,,,,,"38030995",,,,16503892f7d44ef48b91c66cb57c7e2d,,,,,,,"1",,2016/03/23 23:46:54,PHARMACIE LES ALLÉES KHALIFA ABABACAR SY,,Ray1998,,,,,,
,,"424080849",way,10,,pharmacy,,,,,"39930148",,,,16d582f6f31246d9a5372068cffe372b,,,,,,,"1",,2016/06/10 13:49:00,Pharmacie Ngor Oasis,,Maarame DIAW,,,,,,
-17.4187124789385,14.7438853227256,"4842139545",node,13,,pharmacy,,,,,"71224078",,,,3886c11473444551b2e4c8c067d7f133,,,,,,,"3",,2019/06/13 16:06:45,Nefertiti,,mapman44,,,,,pharmacy,
,,"359373411",way,6,,pharmacy,,,,,"32496653",,,,ea47dd6dc8a84026b169b3fe21b4774e,,,,,,,"1",,2015/07/08 14:17:01,,,Tim Carpenter,,,,,,
-16.2823952162447,12.5592451903201,"2173193646",node,13,,pharmacy,,,,,"15159684",,,,ae97e757486747d295b5d03d980ba2a4,,,,servey,,,"1",,2013/02/25 10:31:49,Pharmacie Aline Sitoe Diatta,,Mohamed Ndiaye,,,,,,
-16.4931829819761,15.940027664949,"6630796292",node,51,,doctors,,Ndièl mbam,Ministère de la santé et de l'action sociale,well,"72455444",public,,,b29198f6d4564756b22c298f1f99387e,,"Mo 09:00-18:30; Tu 09:00-18:30; We off; Th 09:00-18:30; Fr off; Sa off; Su off; PH off",non_operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de Santé de Ndièl mbam,,mueschel,False,,,False,doctor,public
-17.4446916010915,14.6979010284493,"2642072253",node,13,,doctors,,,,,"71224527",,,,b6c98203390945ed99c364b3f07b0b07,,,,,,,"2",,2019/06/13 16:20:37,Cabinet médical Ibrahima Ba,,mapman44,,,,,doctor,
-16.9273483834626,14.7957908448608,"4502739890",node,13,,clinic,,,,,"78389026",,,,4f09cab9b0bd4289ba70eccc11e37cc4,,,,,,,"3",,2019/12/13 18:42:23,Clinique La Conception,,CRCulver,,,,,clinic,
-17.2828209575569,14.7597649221069,"5202505767",node,10,,clinic,,,,,"53401073",,,,2b572f33062e483ca3dbea35031775d3,,,,,,,"3",,2017/10/31 16:54:15,Cabinet Medical Serigne Abdou Karim Mbacke,,dykha seck,,,,,,
-17.4722829823201,14.7361789171288,"4956870872",node,10,,clinic,,,,,"50109741",,,,1455d1f8123047c3a90b4861e10abf56,,,,,,,"1",,2017/07/07 14:04:13,Centre de santé OHG,,Jacques Cartier,,,,,,
-17.4466351129804,14.7422504325116,"4956886103",node,10,,doctors,,,,,"50110028",,,,278d9ad2932a4cec99a15aa01d10b1b1,,,,,,,"1",,2017/07/07 14:17:07,Cabinet Medical,,michelle diatta,,,,,,
-16.8117428279606,14.9646191385817,"4950623218",node,6,,clinic,,,,,"50029642",,,,d073a1e8b132424f91ca220df419b787,,,,,,,"1",,2017/07/04 09:42:44,,,malick mbao,,,,,,
-16.2997294111027,15.9829004291293,"6630801685",node,55,,doctors,,Ndioubnane,Ministère de la santé et de l'action sociale,water_works,"72455444",no,,,3dbb5252d11241b39b116a91c597b2b9,,"Mo-Fr 09:00-18:30; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de santé de Ndioubnane,"1",mueschel,False,,,False,doctor,public
-17.2825669020717,14.7269189257788,"3596290654",node,10,,pharmacy,,,,,"31982605",,,,4587b5392d124fc48eb5a51ce2b5dae7,,,,,,,"1",,2015/06/15 12:22:48,Pharmacie du Stade,,babey-mo,,,,,,
,,"340565098",way,10,,hospital,,,,,"32883354",,,,ae8ba9a0775a4f3797d0c64ba8d63ddc,,,,,,,"2",,2015/07/26 06:44:24,Keur Soeurs,,Hjart,,,,,,
,,"680301907",way,10,,,,,,,"68659598",,,,bb2427d541bd4e249b2361e27da7ede6,,,,,,,"1",,2019/03/29 10:21:42,Case de Santé de Darou Missette,,Ibrokillah,,,,,hospital,
-16.929187540657,14.7938430582013,"7047157426",node,13,,pharmacy,,,,,"78217965",,,,a5144b2c8a90497cbcd764701377fa14,,,,,,,"1",,2019/12/10 16:26:22,Pharmacie de la Tranga,,CRCulver,no,,,,,
-17.4144017499553,14.7666003641448,"4818848416",node,13,,pharmacy,,,,,"70940288",,,,1c85ffd0e5094579b960d57bfadf0293,,,,,,,"2",,2019/06/04 23:07:30,Golf Sud,,mapman44,,,,,pharmacy,
-17.4449191697627,14.7064980950772,"4083357094",node,13,,pharmacy,,,,,"71224527",,,,b4b5238f0b0d4056972a11b0ea34fd00,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE LEOPOLD SEDAR SENGHOR,,mapman44,,,,,pharmacy,
-17.4033107318571,14.7488398656915,"4529421678",node,13,,hospital,,,,,"71224078",,,,4da36bb113804b68a3fe5f20c7dd9d58,,,,,,,"2",,2019/06/13 16:06:45,Poste de sante Khourounar,,mapman44,,,,,hospital,
,,"423878528",way,10,,pharmacy,,,,,"39909443",,,,47e408f8ae8049ef87c46403d85aa567,,,,,,,"1",,2016/06/09 14:06:05,PHARMACIE PAPE KEBA THIAM,,Maarame DIAW,,,,,,
-17.2863274429305,14.7316552878051,"6152681082",node,10,,pharmacy,,,,,"65683072",,,,ac30678191c44711b922f5c7bd51837a,,,,,,,"1",,2018/12/21 23:50:46,Pharmacie Marie Sarr,,dialloalpha,,,,,,
,,"200758626",way,13,,hospital,,,,,"62708649",,,,cc7de1a87c9f4f7a9b1e73dda5f4d31d,,,,Field survey,,,"4",,2018/09/18 19:47:16,Centre médical de Garnison Nord,,loxdi,,,,,,
-17.4460151036026,14.697712854723,"5114684322",node,13,,clinic,,,,,"71224527",,,,edbd64c4258245adb3babbd63c8d927e,,,,,,,"2",,2019/06/13 16:20:37,Al Falah,,mapman44,,,,,clinic,
-17.4249571644408,14.7349466935433,"4090295910",node,13,,pharmacy,,,,,"71224078",,,,e1e9513430204576bd74da2ab3c44907,,,,,,,"2",,2019/06/13 16:06:45,PHARMACIE ALLIANCE,,mapman44,,,,,pharmacy,
-17.5098131214175,14.7380392805382,"4744744123",node,10,,doctors,,,,,"50019722",,,,32449695abea47049947c7f445c198d5,,,,,,,"2",,2017/07/03 21:20:55,CNART Assurance,,SeverinGeo,,,,,,
,,"437645412",way,13,,clinic,,,public,,"51388944",,,,ac134dbfe4d445288b1ca379a0865647,,,,,,,"2",,2017/08/23 21:08:43,Poste de santé de Darou Khoudoss,,Jean-Marc Liotier,,,,,,
,,"166815845",way,13,,hospital,,,,,"32801928",,,,8114f0984d9348b0b3051feed7b46fd8,,,,,,,"3",yes,2015/07/22 13:41:30,Hôpital Youssou Mbargane de Rufisque,,user_16881,,,,,,
-16.503842667337,16.0329604238238,"6630813385",node,55,,pharmacy,,"Nord, Saint-Louis",Docteur Aminata B.DIAGNE,water_works,"74322803",no,,"+221339616566",65b65705c14548ddbdeabbccbbe8c20d,,"Mo 08:00-11:00,12:30-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-22:00; Su off; PH off",operational,healthsites.io,,,"3",False,2019/09/10 17:26:30,Pharmacie Razakh,,CRCulver,False,,,True,pharmacy,private
,,"195235083",way,17,,hospital,,,,,"14208247",,,,c3e2449daba5402682e0ecf37fd5cc5e,,,,Bing,,,"1",no,2012/12/09 02:55:00,Poste de Sante of Saroudia,,Matt McLaughlin,,,,,,
-17.430068365177,14.6701107446584,"553101843",node,13,,pharmacy,,,,,"3030977",,,,ee6a94b6cdf045eb9a54de6b0bee7489,,,,,,,"2",,2009/11/04 09:19:21,Pharmacie Kermel,,nbsp,,,,yes,,
-16.2215966624804,15.6341697550336,"1810658547",node,17,,doctors,,,,,"68404087",,,,5dccc0cf92f64ef0b92838e30ab67f45,,,,GPS survey,,,"5",yes,2019/03/22 09:57:05,Poste de Santé Artillerie Nord,,Jean-Marc Liotier,,,,,,
-16.4965477293671,16.0252312194504,"2267317594",node,10,,pharmacy,,,,,"15728044",,,,91dcde82ad1444828f26dc05902df0c9,,,,,,,"1",,2013/04/14 18:00:01,Mame Madia,,osmapaw,,,,,,
,,"238468287",way,17,,pharmacy,,,,,"55981081",,,,bcab50aac8cb4be8bc7699ca6d06ed30,,Mo-Fr 08:30-20:00,,,,,"2",,2018/02/01 23:29:45,Pharmacie du Cayor,,CRCulver,,,,Pharmacie du Cayor,,
,,"265765522",way,6,,clinic,,,,,"21061904",,,,bdbf90bd0eeb49bca8886aa8eb9dcfbf,,,,,,,"1",,2014/03/12 11:23:33,,,pstng,,,,,,
-17.4550237216764,14.6817424793304,"5179058648",node,13,,pharmacy,,,,,"72669214",,,,5d5b3fd1d98948a8ac6a48fda0dc3d71,,08:00-23:00,,,,,"3",,2019/07/26 04:41:18,Mbotty Pom,,HubMiner,,,,,,
,,"229068786",way,10,,doctors,,,,,"68404087",,,,27d08dea6e9d4f9ea510d914b36cc933,,,,,,,"3",,2019/03/22 09:57:15,Poste de santé Hamo Tefes,,Jean-Marc Liotier,,,,,,
-17.4608672492929,14.692308874109,"4076568892",node,13,,pharmacy,,,,,"71224527",,,,d94b7d630132498fbbe13af3f3e63572,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE NDOSS,,mapman44,,,,,pharmacy,
-17.3539218761498,14.7823153429478,"5137766227",node,10,,pharmacy,,,,,"52479721",,,,123abcae78c2445db06392a21a921329,,,,,,,"1",,2017/09/29 16:18:49,Dabakh Malick,,Lord Salomon,,,,,,
-17.4488802057454,14.6848508243033,"4758410664",node,13,,pharmacy,,,,,"71224527",,,,c5983ab28f8e40cba92df7e84a7a1050,,,,,,,"2",,2019/06/13 16:20:37,Tamsir oumar Sall,,mapman44,,,,,pharmacy,
-17.4517842837379,14.7088944811945,"4076458079",node,13,,pharmacy,,,,,"71224527",,,,b94ed0de7e8e470e8b2402236a8dadf2,,,,,,,"3",,2019/06/13 16:20:37,Pharmacie Diadji Abdou Diodio,,mapman44,,,,,pharmacy,
-17.4447275594561,14.6979154453227,"2642072251",node,17,,doctors,,,,,"71224527",,,,c57ca74d6af4493aadbafe88bc9ea214,,"Mo-Fr 08:00-16:00; Sa 09:00-12:00",,,,,"3",,2019/06/13 16:20:37,Cabinet de Gynecologie - Obstetrique Dr. Sanoussi Sango,,mapman44,,,,,doctor,
-17.4355946377583,14.673099479873,"4545546688",node,10,,pharmacy,,,,,"44268409",,,,3d94cf98faea48bf8cbadccdc29607dd,,,,,,,"1",,2016/12/08 21:34:32,Pharmacie Vital,,SeverinGeo,,,,,,
-17.4569793035058,14.7301852696265,"4956886110",node,10,,dentist,,,,,"50110040",,,,fef265ed9f5c4cd9b1a51c1a0a3d211f,,,,,,,"1",,2017/07/07 14:17:36,Clinique dentaire du rond point 6,,Jacques Cartier,,,,,,
-16.9365979812527,14.7954019245535,"4138900114",node,10,,doctors,,,,,"38760845",,,,ecd5d90dda7e4e25984d03cfd21ca17d,,,,,,,"1",,2016/04/21 15:54:12,Inpatient/Hospitalization,,joe_engmark,,,,,,
-16.8208888254275,14.9512728856156,"3560917834",node,10,,pharmacy,,,,,"39014440",,,,34384c05d2004c0cbdba61a1e4bf7251,,,,,,,"2",,2016/05/01 11:03:13,Pharmacie Khalifa Ababacar Sy,,Ibrahima Seye,,,,,,
-17.4669092603765,14.7458738454345,"4956870864",node,10,,hospital,,,,,"50109741",,,,fb88eb30cf8a4537b55aaeb131c10bc3,,,,,,,"1",,2017/07/07 14:04:12,Institut Pasteur,,Jacques Cartier,,,,,,
-17.4617456727455,14.6797785994168,"4076562291",node,10,,pharmacy,,,,,"45021093",,,,1874ae70dec24dde9890086765c4e06c,,,,,,,"2",,2017/01/09 09:10:30,PHARMACIE FANN HOCK,,Haffiz Med,,,,,,
,,"359373158",way,10,,clinic,,,,,"32522531",,,,c0c9e83f01f441d3b0fcd9c6604e7fa8,,,,,,,"5",,2015/07/09 15:48:51,Poste de Sante,,Tim Carpenter,,,,,,
-17.3542483512784,14.7429073222633,"4513765042",node,13,,hospital,,,,,"71224611",,,,fe48960c50a8466ba6f6d4dcc1b88781,,,,,,,"2",,2019/06/13 16:23:01,Hopital psychiatrique de thiaroye,,mapman44,,,,,hospital,
-17.4007384095922,14.7513910655604,"4485624897",node,13,,clinic,,,,,"71224078",,,,d3ac8599d89c445491d97d28fdce1102,,,,,,,"2",,2019/06/13 16:06:45,Clinique de Pikine,,mapman44,,,,,clinic,
-17.4472244445925,14.6921985682632,"5733488367",node,13,,clinic,,,,,"71224527",,,,f4701ed44bd54b5bbf5b9e7d9758c4cf,,,,,,,"2",,2019/06/13 16:20:37,Clinique Niang,,mapman44,,,,,clinic,
-16.2573080124083,12.5772111292202,"2280851237",node,17,,pharmacy,,,,,"15860755",,,,d948cd8470c3424ebddb1fca7a77019b,,,,"bing;survey",,,"2",,2013/04/25 13:10:19,pharmacie du stade,,djiby sow,,,,yes,,
-17.388345346655,14.7574736450553,"4529421674",node,13,,clinic,,,,,"71224078",,,,f76c40c9c9de4cc99bb1dfcb78275727,,,,,,,"2",,2019/06/13 16:06:45,Complexe medical Dabakh Malick,,mapman44,,,,,clinic,
-16.473075215358,13.782381954628,"4347300903",node,13,,pharmacy,,,,,"41409876",,,,a978f8dfb6e9447d9a07751737b18257,,,,survey,,,"1",,2016/08/12 12:36:16,pharmacie al barakatou,,Xadu,,,,,,
-16.7350845399257,12.9271061334857,"3340499126",node,6,,pharmacy,,,,,"28736194",,,,72d27f282b9e40d7bd4aebc47ab03145,,,,,,,"1",,2015/02/09 19:59:48,,,Gall,,,,,,
,,"260544005",way,10,,doctors,,,,,"68404386",,,,22ad9e003c7e4dab940e2adfd3f22506,,,,,,,"6",,2019/03/22 10:01:40,Centre de Santé HLM 1,,Jean-Marc Liotier,,,,,,
-17.3421704479005,14.7903564379382,"4936156578",node,10,,pharmacy,,,,,"49823468",,,,95605ab95a5f46fd8c536a3c486d0863,,,,,,,"1",,2017/06/25 21:35:53,Pharmacie environnement,,Der Cheikh Ibra,,,,,,
-17.3814241577475,14.7822567534446,"3566748212",node,10,,doctors,,,,,"50070849",,,,7af907d2548e476588928abeda778484,,,,,,,"2",,2017/07/05 23:26:58,Centre Médical,,SeverinGeo,,,,,,
-16.4584814837426,16.027974616359,"6061605039",node,10,,hospital,,,,,"64601583",,,,25bc33e0024d4735aa39636370f1b8a2,,,,,,,"2",,2018/11/17 17:17:22,,,mikyska,,,,,hospital,
-15.8120400257972,16.4015566275358,"6308716454",node,13,,clinic,,,,,"67659442",,,,14c898edaf2b4f879ad284063d0a8659,,,,,,,"1",,2019/02/28 17:56:58,CASE DE SANTE DE PAKH,,Lamine Ndiaye,,,,,clinic,
-17.4472583074813,14.6829158619556,"6973677957",node,10,,doctors,,,,,"77019837",,,,6fdd91f9d2014563965a24778bdfc55c,,,,,,,"1",,2019/11/13 14:54:01,Mutuelle de santé du Cap,,TMHG,,,,,,
-16.9327629252747,14.7874818642449,"4333767990",node,6,,pharmacy,,,,,"53382396",,,,fc1160e1477947b3a96bb1e4bdd5dd2e,,,,,,,"2",,2017/10/31 00:57:26,,,Sal73x,,,,,,
-16.995635161884,14.4454546172122,"5777834454",node,10,,pharmacy,,,,,"60963585",,,,f7406c7fccca44a186e8808e7a6e4832,,,,,,,"1",,2018/07/22 22:01:46,Pharmacie Saly Carrefour,,Florent   YOUZAN,,,,,,
-17.3133893393355,14.7264521375911,"2342084895",node,10,,pharmacy,,,,,"16525242",,,,e574494313b64d208f2faa5235c4e721,,,,,,,"1",,2013/06/12 15:16:43,,,Christophe P,,,,no,,
-17.4432290428068,14.7118439891022,"4076543516",node,13,,pharmacy,,,,,"71224527",,,,8f106155b22742b888fc0a6d544062d4,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE AHMET BATHILY,,mapman44,,,,,pharmacy,
-17.4516659312651,14.7122265391631,"4076458078",node,13,,pharmacy,,,,,"71224527",,,,af15795fedaf4fdca3604d702adfe375,,,,,,,"4",,2019/06/13 16:20:37,Pharmacie Biscuiterie,,mapman44,,,,,pharmacy,
-16.4964437099487,16.0252779904701,"6630801291",node,51,,pharmacy,,Diamaguene,Mame Madia,water_works,"72455444",private,,,903e7f485afa49019f2536597e8000ab,,"Mo 08:00-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-13:00; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Pharmacie Mame Madia,,mueschel,True,,,True,hospital,private
-17.270346925435,14.7114662167262,"2539765568",node,20,,hospital,"general;gynaecology;dermatology",,,,"62167814",,,,f496640d935e401d98d3d9725d80f43d,,,,,,,"4",yes,2018/08/31 10:42:03,Clinique Pasteur,,Mbathie Fatou,,,,,hospital,
,,"193912968",way,13,,clinic,,,,,"19557772",,,,2e542a9d3c7f4d3fb9bbc5f2b19175a5,,,,"bing;survey",,,"7",,2013/12/20 22:10:17,Clinique Fann Hock,,Jorieke V,,,,,,
-17.2653662309312,14.8182474722052,"5122279285",node,10,,doctors,,,,,"52995420",,,,f796bf79c0c548efad09b612edede04d,,,,,,,"3",,2017/10/16 20:50:20,Poste de santé/Maternité de Tawfekh,,Mory Touré,,,,,,
-17.3731369700799,14.7618620742809,"4513765043",node,13,,pharmacy,,,,,"43848178",,,,d6e6782810f84135b989377b39eeb0ed,,,,,,,"1",,2016/11/21 14:28:32,Pharmacie darou salam,,Bougouma,,,,yes,,
-17.4520711124645,14.7267487731444,"4076032211",node,10,,pharmacy,,,,,"38030674",,,,f5ba0bfc0df74a42b5eb3d09c9734824,,,,,,,"1",,2016/03/23 23:09:08,PHARMACIE DERKLÉ,,Ray1998,,,,,,
,,"195543006",way,13,,hospital,,,,,"62708649",,,,227c8c84fa2c41b1a8f0a878ea302b4f,,,,Field survey,,,"2",,2018/09/18 19:47:11,CCBM electonique,,loxdi,,,,,,
-17.3991289165448,14.7530338347634,"4529421669",node,13,,doctors,,,,,"71224078",,,,2a77303d00df42ebab216fb2be97bdb8,,,,,,,"2",,2019/06/13 16:06:45,Cabinet de sante communautaire Dr Ama Gaye,,mapman44,,,,,doctor,
-16.8987146287555,14.7451472182483,"4138220689",node,10,,clinic,,,,,"38752080",,,,3c15eacbe84840ce9f2886744a75db95,,,,,,,"1",,2016/04/21 09:26:28,Ecole De Ante-Development Maternite,,Anna Vecchi,,,,,,
,,"454875150",way,10,,doctors,,,,,"68404087",,,,c09fe3f93b9c4f988b68dd2e42c293ad,,,,,,,"2",,2019/03/22 09:57:17,Poste de santé de fass mbao,,Jean-Marc Liotier,,,,,,
-17.4396009360181,14.6698131870958,"4931399824",node,10,,pharmacy,,,,,"56449601",,,,66820c0c39c04597bf627af808a98dd9,,,,,,,"2",,2018/02/17 20:48:30,Pharmacie Sandaga,,ndongpotter,,,,,,
-17.4340644375149,14.7369640499991,"2919548419",node,20,,pharmacy,,,,,"71224078",,,,fbc5b8c634154ceb9debb9263d575a47,,,,bing:survey,,,"2",,2019/06/13 16:06:45,Pharmacie Touba,,mapman44,,,,yes,pharmacy,
-16.9290915678656,14.7941957686869,"2462984882",node,10,,doctors,,,,,"54727891",,,,c7f804148d9546b8bed553ed3fa64683,,,,,,,"3",,2017/12/18 11:47:34,Clinique la Sagesse,,khalifaleye,,,,,,
-17.4598017417615,14.7002726879522,"4076547248",node,13,,pharmacy,,,,,"71224527",,,,5e15311733cf41c08ddf5ad27ca46a8a,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE KEUR JARAAF,,mapman44,,,,,pharmacy,
